EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
660201206,SISTEMA UNIVERSITARIO ANA G MENDEZ INCORPORADO,% ANA G MENDEZ,PO BOX 21245,SAN JUAN,PR,00928-1245,0000,03,3,1200,198102,1,11,046030000,1,01,202307,9,9,01,0,07,369235544,219928563,204504806,B430,
660201809,BOY SCOUTS OF AMERICA,% MARIA MOLINELLI,405 AVE ESMERALDA PMB 66,GUAYNABO,PR,00969-4482,1761,03,9,1200,196511,1,15,059328908,5,01,202212,7,6,01,0,12,6339924,1433825,1369172,,661 PUERTO RICO COUNCIL
660202913,HOGAR DE NINAS DE CUPEY INC,% BPPR,PO BOX 261150,SAN JUAN,PR,00926-2636,0000,03,3,1000,200001,1,15,000000000,1,01,202306,6,6,01,0,06,1863158,1177942,1177942,P430,
660204435,COLEGIO PUERTORRIQUENO DE NINAS,,208 CALLE TURQUESA,GUAYNABO,PR,00968-3401,0000,03,3,1200,201906,1,11,000000000,1,01,202307,7,7,01,0,07,7890172,5848552,4479805,B20,URB GOLDEN GATE
660204776,BELLA VISTA HOSPITAL INC,,CARR 349 KM 27,MAYAGUEZ,PR,00680-0000,0000,03,3,7000,199601,1,12,150000000,1,01,,0,0,13,0,12,,,,E20Z,
660204831,YMCA OF PONCE INC PONCE,% YMCA OF PONCE INC,7843 CALLE NAZARET,PONCE,PR,00717-1005,0000,03,3,1700,201806,1,15,324029349,1,01,202312,6,5,01,0,12,1000861,933333,926855,,
660205634,LIGA PUERTORRIQUENA CONTRA EL CANCER,,PO BOX 191811,SAN JUAN,PR,00919-1811,0000,03,3,1000,200410,1,12,000000000,1,01,202306,8,8,01,0,06,46506120,28344653,28344653,E22,
660206444,COOPERATIVE DE AHORRO Y CREDITO DE LARE,,PO BOX 362,LARES,PR,00669-0362,0000,14,3,1000,199102,2,00,251000000,1,01,202312,9,8,01,0,12,222090136,15865234,15865234,,DE LARE
660207156,UNIVERSIDAD DEL SAGRADO CORAZON INC,,PO BOX 12383,SAN JUAN,PR,00914-8505,0000,03,3,2000,202110,1,11,046030000,1,01,202306,9,9,01,0,06,72829085,63510660,45401808,B42,
660207947,SOCIEDAD DE EDUCACION Y REHABILITACION SER DE P R,,PO BOX 364189,SAN JUAN,PR,00936-4189,0000,03,3,1200,200206,1,15,000000000,1,01,202308,7,7,01,0,08,8485858,6289843,6289843,E50,
660208675,COLEGIO HOGAR ANGELES CUSTODIOS INC,% SISTER MARTA ORTIZ,PO BOX 368100,SAN JUAN,PR,00936-9100,0000,03,3,2000,201505,1,11,000000000,1,01,202305,5,5,01,0,05,639406,906296,906296,B20,
660212966,COLEGIO SAN IGNACIO DE LOYOLA,,URB SANTA MARIA,SAN JUAN,PR,00927-0000,0928,03,9,7000,194603,1,10,031150120,5,01,,0,0,06,0,07,,,,,
660214426,COLEGIO SAGRADO CORAZON DE JESUS,,PO BOX 331510,PONCE,PR,00733-1510,0928,03,9,1700,194603,1,10,000000000,5,01,,6,6,06,0,12,,,,,
660214491,COOPERATIVA DE AHORRO Y CREDITO DE ISABELA,% PLAZA COOPERATIVA BUILDING,PO BOX 552,ISABELA,PR,00662-0552,0000,14,3,1000,198602,2,00,250000000,1,01,202312,9,8,01,0,12,356161803,21144677,21144677,,
660215050,INSTITUTO DEL HOGAR CELIA Y HARRIS BUNKER INC,,1215 CALLE 3,SAN JUAN,PR,00926-1833,0000,03,3,1000,199802,1,15,166000000,1,01,202306,3,4,01,0,06,87114,185705,185705,P40Z,
660215656,UNITE HERE,% JASON RIVERA,PO BOX 13037,SAN JUAN,PR,00908-3037,8177,05,9,3000,199802,2,00,263261000,1,01,202212,5,5,01,0,12,659999,862855,862855,,610 GWU LOCAL DE PUERTO RICO
660216949,COLEGIO DE LA INMACULADA CONCEPCION,% SOR GLENDA RIOS,1711 AVE PONCE DE LEON,SAN JUAN,PR,00909-1985,0000,03,3,2000,201611,1,11,000000000,1,01,202212,3,4,01,0,12,89135,492038,492038,B20,
660217275,SOCIEDAD PARA ASISTENCIA LEGAL DE PUERTO RICO INC,,PO BOX 21490,SAN JUAN,PR,00928-1490,0000,03,3,1000,198004,1,15,462526000,1,01,202306,8,8,01,0,06,21776944,19096748,19092745,I80,
660217489,COOPERATIVE AHORRO Y CREDITO DE AGUADILLA,% AVENIDA SAN CARLOS,PO BOX 541,AGUADILLA,PR,00605-0541,0000,14,3,1000,198712,2,00,250000000,1,01,202212,9,7,01,0,12,137180586,6511561,6511561,,
660219031,FUNDACION MODESTO GOTAY PRO PERSONAS CON DISCAPACIDAD INTELECT,,PO BOX 663,TRUJILLO ALTO,PR,00977-0663,0000,03,3,1000,199902,1,15,031000000,1,01,202306,6,4,01,0,06,2720945,389501,389501,,
660219584,COOPERATIVA DE AHORRO Y CREDITO CAMUY,,300 BALTAZAR JIMENEZ AVENUE,CAMUY,PR,00627-0000,0000,14,3,1000,198607,2,00,250000000,1,01,202312,9,8,01,0,12,320383128,20587482,20587482,,
660219758,MENNONITE GENERAL HOSPITAL INC,% THE ORGANIZATION,PO BOX 1379,AIBONITO,PR,00705-1379,0000,03,3,1000,197711,1,12,150000000,1,01,202303,9,9,01,0,03,720145433,408471516,344597095,E220,
660219759,WESLEYAN ACADEMY,% JOHN ROMAN,PO BOX 1489,GUAYNABO,PR,00970-1489,2079,03,9,7200,197005,2,10,601030000,5,01,,0,0,06,0,12,,,,,
660220429,COOPERATIVA DE AHORRO Y CREDITO DE MANATI INC,,PO BOX 30562,MANATI,PR,00674-8516,0000,14,3,1000,198607,2,00,251000000,1,01,202212,9,8,01,0,12,217103471,13263577,12946475,,
660223136,UNION CHURCH OF SAN JUAN,% ALAN T UDALL,2310 CALLE LAUREL,SAN JUAN,PR,00913-4637,0000,03,3,7000,197008,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660224450,COOPERATIVA DE AHORRO Y CREDITO SAN RAFAEL DE QUE,% SAN RAFAEL COOP,PO BOX 1531,QUEBRADILLAS,PR,00678-1531,0000,14,3,1000,198408,2,00,251000000,1,01,202312,9,8,01,0,12,226668640,20006028,20006028,,
660225596,UNION DE CARPINTEROS DE PUERTO RICO,% UNION DE CARPINTEROS,PO BOX 364506,SAN JUAN,PR,00936-4506,0000,05,3,3000,202302,2,00,000000000,5,01,202312,6,5,01,0,12,1780918,566418,566418,Y24,
660225823,CENTRO GERIATRICO SAN RAFAEL,% ASILO DE ANCIANOS,49 CALLE CERVANTES,ARECIBO,PR,00612-4558,0928,03,9,1200,194603,1,10,000000000,5,01,,0,0,06,0,12,,,,,
660226500,CARIBEAN SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AMERICA,% MARIA M PREISACH PEREZ,359 PMB 425 CARR 693,DORADO,PR,00646-0000,9386,03,9,7000,198704,1,10,000000000,5,01,,0,0,06,0,12,,,,,
660226996,IGLESIAS BAUTISTAS DE PUERTO RICO,,PO BOX 6017,CAROLINA,PR,00984-6017,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,2493
660227304,HOSPITAL DE LA CONCEPCION INC,,PO BOX 285,SAN GERMAN,PR,00683-0285,0928,03,9,7000,194603,1,12,031150120,5,01,202312,9,9,01,0,12,112289255,105617953,101069728,,
660227873,COOPERATIVA DE AHORRO Y CREDITO DR M ZENO GANDIA,% COOPERATIVA DE AHORRA Y CREDITO M,URB VILLA LOS SANTOS CARR 653 KM 1,ARECIBO,PR,00612-0000,0000,14,3,1000,198507,2,00,000000000,5,01,202212,9,8,01,0,12,274854644,11452610,11452610,,
660228482,COOPERATIVA DE AHORRO Y CREDITO DE RINCON,,PO BOX 608,RINCON,PR,00677-0608,0000,14,3,1000,198608,2,00,250000000,1,01,202106,9,8,01,0,06,738053311,27176725,27176725,,
660229702,ASOCIACION HOSPITAL DEL MAESTRO INC,,PO BOX 364708,SAN JUAN,PR,00936-4708,0000,03,3,1000,202111,1,12,000000000,1,01,202206,6,8,01,0,06,4911537,19921107,19921107,E20,
660232211,P R INC,% ESTER OQUENDO DEMANTILLA,1555 CALLE VICTORIA PDA 23,SAN JUAN,PR,00912-0000,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,01,0,12,,,,,
660233596,ALLIANCE FRANCAISE DE PUERTO RICO,,206 CALLE ROSARIO,SAN JUAN,PR,00911-1930,0000,03,3,2000,201808,1,16,000000000,1,01,202212,5,6,01,0,12,846698,1482405,1482405,A20,
660234412,CARLOS ALBIZU UNIVERSITY,,CALLE TANCA ESQUINA,SAN JUAN,PR,00902-0000,0000,03,3,1000,197401,1,15,000000000,1,01,202306,9,8,01,0,06,57242232,42669076,41961814,B12,FERRE MAURICIO
660234751,IGLESIA WESLEYANA DE CAPARRA,% CARLOS COLON ALVARADO,PO BOX 10483,SAN JUAN,PR,00922-0483,2079,03,9,7200,197005,1,10,601030000,5,01,,0,0,06,0,06,,,,,
660234885,CARIBBEAN SCHOOL INC,% FELIX BOBE,1689 CALLE NAVARRA,PONCE,PR,00730-4043,0000,03,3,2000,196903,1,11,046030000,1,01,202306,6,6,01,0,06,3315320,3203440,3203440,,
660235625,LUIS A FERRE FOUNDATION INC,,PO BOX 9027,PONCE,PR,00732-9027,0000,03,3,1000,196609,1,15,602921040,1,01,202306,8,6,01,0,06,41995375,4915177,4898282,A510,
660237982,COOPERATIVA DE AHORRO Y CREDITO HATILLO,% AVE PABLO J AGULILAR EDIFICIO,PO BOX 95,HATILLO,PR,00659-0095,0000,14,3,1000,198702,2,00,250000000,1,01,202306,9,7,01,0,06,148213137,7578757,7578757,,COOPERATIVA DE AC DE HATILLO
660238586,JEWISH COMMUNITY CENTER OF PUERTO RICO,% PUERT,903 AVE PONCE DE LEON,SAN JUAN,PR,00907-3329,0000,03,3,7000,199401,1,10,001000000,1,01,,0,0,06,0,06,,,,,
660238635,PUERTO RICO CONVENTION BUREAU INC,,PO BOX 270076,SAN JUAN,PR,00928-2876,0000,06,3,1000,199801,2,00,200000000,1,01,,7,7,00,0,06,,,,,
660240779,COLEGIO DE CIRUJANOS DENTISTAS DE PUERTO RICO,,URB BALDRICH 200 CALLE MANUEL DOME,SAN JUAN,PR,00918-0000,0000,03,3,2000,201609,1,16,000000000,1,01,202302,6,5,01,0,02,2519500,744509,744509,G02,
660243651,FAJARDO ACADEMY FEDERICO GARCIA 55 ESQ DEL CARMEN,,PO BOX 1146,FAJARDO,PR,00738-1146,0000,03,3,2000,202109,1,11,000000000,1,01,,0,0,01,0,06,,,,B20,
660244040,CORPORACION EDUCATIVA RAMON BARQUIN,% OFFICERS OF THE CORPORATION,PO BOX 7884,GUAYNABO,PR,00970-7884,0000,03,3,2000,198605,1,11,046000000,1,01,202306,8,7,01,0,06,10484159,7433555,7433555,Z99Z,AVE LOMAS VERDES KM 6 8 GAUYNABO
660258767,CARIBBEAN CONSOLIDATED SCHOOLS INC,% CARIBBEAN CONSOLIDATED SCHOOL,PO BOX 70177,SAN JUAN,PR,00936-8177,0000,03,3,2000,200509,1,11,998000000,1,01,202306,8,8,01,0,06,14179617,12166712,12118991,B25,
660258919,RYDER MEMORIAL HOSPITAL INC,% WANDA L BAARRETO MARTINEZ,PO BOX 859,HUMACAO,PR,00792-0859,0000,03,3,1280,196906,1,12,161180150,1,01,202212,8,9,01,0,12,29823478,50065682,50065682,E220,
660259184,UNITED STATES POWER SQUADRONS,% EDIBERTO QUINONES,N37 CALLE MALVA,PONCE,PR,00716-4010,1041,03,9,2000,194903,1,16,030000000,5,01,202312,0,0,02,0,12,0,0,0,,33 PONCE POWER SQUADRON
660259904,UNIVERSIDAD CENTRAL DE BAYAMON INC,,PO BOX 1725,BAYAMON,PR,00960-1725,0928,03,9,1000,197001,0,16,000000000,1,01,202306,8,8,01,0,06,30344862,11809891,9316460,,
660261624,PRIMERA IGLESIA BAUTISTA PLAYA PONCE,,PO BOX 7630,PONCE,PR,00732-7630,0000,03,3,7000,200211,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660261701,LA CASA DEL LIBRO INC,% WILFREDO GEIGEL,PO BOX 9023544,SAN JUAN,PR,00902-3544,0000,03,3,2000,201409,1,15,059000000,1,01,202212,4,4,01,0,12,350567,355909,341401,A50,
660262723,ASOCIACION HECHO EN PUERTO RICO INC,% CARMEN RAMIREZ,PO BOX 363631,SAN JUAN,PR,00936-3631,0000,06,3,2000,201008,2,00,000000000,1,01,202302,6,6,01,0,02,1625075,2183087,2183087,S41,
660263752,ASOCIACION MARISTA DE PUERTO RICO INC,,ALTURAS DE TORRIMAR 6,GUAYNABO,PR,00969-0000,0000,03,3,7000,201103,1,11,000000000,1,01,,0,0,13,0,06,,,,B20,
660264286,FUNDACION DE DESARROLLO COMUNAL DE P R INC,% FUNDACION DR DESARROLO COMUNAL DE,PO BOX 6300,CAGUAS,PR,00726-6300,0000,03,3,1000,198612,1,15,000000000,1,01,202306,6,6,01,0,06,4610244,1723271,1723271,L410,
660265391,PUERTO RICO LEGAL SERVICES INCORPORATED,% HADASSA SANTINI COLBERG ESQ,PO BOX 9134,SAN JUAN,PR,00908-0134,0000,03,3,1000,199203,1,15,462000000,1,01,202212,8,8,01,0,12,22748763,17812045,17812045,,
660265804,COLEGIO EVANGELICO CAPITAN CORREA INC,,PO BOX 142247,ARECIBO,PR,00614-2247,0000,03,3,2000,199203,1,11,046030000,1,01,,0,0,13,0,06,,,,,
660265919,PRIMERA INGLESIA DEL NAZARENO,,PO BOX 823,PONCE,PR,00780-0823,0000,03,3,7000,199211,1,10,001000000,1,01,,0,0,06,0,03,,,,,
660266453,COOPERATIVE DE AHORRO Y CREDITO DE BARRANQUITAS,,PO BOX 686,BARRANQUITAS,PR,00794-0686,0000,14,3,1000,198706,2,00,251000000,1,01,202212,9,8,01,0,12,439753173,19608978,19608978,,
660268234,ESPERANZA PARA LA VEJEZ INC,,URB VILLA CONTESSA DD-16 LOS MILLON,BAYAMON,PR,00956-0000,0000,03,3,1000,199807,1,15,515000000,1,01,202309,7,6,01,0,09,5090446,2612707,2612707,P20Z,
660269222,FONDOS UNIDOS DE PUERTO RICO INC,% SAMUEL GONZALEZ,PO BOX 191914,SAN JUAN,PR,00919-1914,0000,03,3,1000,197112,1,15,927318000,1,01,202212,8,7,01,0,12,12209465,6214447,6214447,T700,
660269594,FIDEICOMISO DE BALLETS DE SAN JUAN,% ORLANDO CARRERAS PADILLA,PO BOX 79769,CAROLINA,PR,00984-9769,0000,03,3,2000,201908,1,11,000000000,2,01,202306,4,5,01,0,06,212244,763595,763595,A63,
660269897,COOPERATIVA LA SAGRADA FAMILIA,,PO BOX 102,COROZAL,PR,00783-0102,0000,14,3,1000,200712,2,00,000000000,1,01,202312,9,8,01,0,12,278709926,18355245,18355245,W610,
660270259,COOPERATIVA DE CREDITO CABO ROJO,% KERWIN MORALES,PO BOX 99,CABO ROJO,PR,00623-0099,0000,14,3,1000,200510,2,00,000000000,1,01,202312,9,8,01,0,12,325992664,22910793,22910793,W61,
660270533,LEGION AMERICANA PUESTO 68 MANUEL CORCHADO JUARBE INC,,PO BOX 163,ISABELA,PR,00662-0163,0000,19,3,1000,202308,1,00,907908000,1,01,202312,0,0,02,0,12,0,0,0,W30,
660270553,AMERICAN LEGION,% TOMAS TORRES,PO BOX 10122,PONCE,PR,00732-0122,0925,19,9,1000,194603,1,00,907908000,5,01,202312,0,0,02,0,12,0,0,0,,125 LUIS PACHECO LESPIER
660270592,AMERICAN LEGION POST 69 LUIS G GONZALEZ INC,,14 CALLE ESPERANZA,ARROYO,PR,00714-0000,0000,19,3,1000,202103,1,00,907908000,1,01,202405,0,0,02,0,05,0,0,0,,
660271454,HARVEY FOUNDATION INC,% 1519 PONCE DE LEON,1519 PONCE DE LEON AVE,SAN JUAN,PR,00909-1732,0000,03,3,1000,196803,1,04,602040000,1,01,202312,6,3,00,1,12,3274881,88086,,,
660271958,COOPERATIVA DE AHORRO Y CREDITO MAUNABO,% CARLOS CRESPO,PO BOX 127,MAUNABO,PR,00707-0127,0000,14,3,1000,198907,2,00,250000000,1,01,202312,9,8,01,0,12,235618166,16255291,16255291,,
660272821,BALDWIN SCHOOL OF PUERTO RICO INC,,CARR 833 KM 131,GUAYNABO,PR,00960-0000,0000,03,3,2000,200008,1,11,046030000,1,01,202306,8,8,01,0,06,26905152,19387125,15990148,B20,
660273895,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% VILMARY CARABALLO,PO BOX 33150,SAN JUAN,PR,00933-3150,0194,05,9,3000,194010,2,00,263264265,5,01,202306,6,4,01,0,06,1522862,246481,246481,,2408 AFGE VA LOCAL
660274483,PUERTO RICO HOSPITAL ASSOCIATION,,VILLA NEVAREZ PROF 120 CALLE 2 101,SAN JUAN,PR,00927-0000,0000,06,3,2000,201405,2,00,000000000,1,01,202212,6,6,01,0,12,4039596,2478369,2478369,E99,
660276355,ASPIRA INC DE PUERTO RICO,,PO BOX 29132,SAN JUAN,PR,00929-0132,0000,03,3,1200,197703,1,15,059149349,1,01,202306,7,6,01,0,06,6217154,4849638,4849638,,
660276597,CASA LA PROVIDENCIA INC,% LOURDES MORAN,200 CALLE NORZAGARAY,SAN JUAN,PR,00901-1122,0000,03,3,1000,200503,1,15,000000000,1,01,202306,4,4,01,0,06,101763,295882,295882,F22,
660277132,EDP UNIVERSITY OF PUERTO RICO INC,% EDP COLLEGE OF PUERTO RICO,PO BOX 192303,SAN JUAN,PR,00919-2303,0000,03,3,2000,200907,1,11,000000000,1,01,202306,8,8,01,0,06,42255328,42452657,42452657,B40,
660277396,CENTROS SOR ISOLINA FERRE INC,% ELIZABETH MORALES,PO BOX 7313,PONCE,PR,00732-7313,0000,03,3,1000,198808,1,15,566000000,1,01,202306,8,8,01,0,06,22553278,22017859,22017859,P840,
660288581,PUERTO RICO CONSERVATION TRUST,,PO BOX 9023554,SAN JUAN,PR,00902-0000,0000,03,3,1000,196912,1,17,602561000,2,01,202212,9,9,01,0,12,612506378,71411824,22841169,C300,
660289157,ST LUKES EPISCOPAL CHURCH HOME CARE PROGRAM,,PO BOX 7064,PONCE,PR,00732-7064,3091,03,9,7000,197707,1,10,001000000,5,01,202206,0,8,01,0,06,0,46703473,46703473,,
660289274,FEDERACION DE BEISBOL AFICIONADO DE PUERTO RICO,,PO BOX 191897,SAN JUAN,PR,00919-0000,0000,03,3,1000,201409,1,15,000000000,1,01,202212,5,6,01,0,12,581937,1241848,1241848,N63,
660290927,HTAS DE LOS ANCIANOS DESAMPARADOS HOGAR STA TERESA JORNET DE CUPEY,% SOR MARIA BLANCA BRAVO,181 CALLE TERESA JORNET,SAN JUAN,PR,00926-7542,0000,03,3,1000,201604,1,15,000000000,2,01,202312,6,6,01,0,12,1585182,2715547,2715547,P20,
660292961,MED CENTRO INC,,PO BOX 220,MERCEDITA,PR,00715-0220,0000,03,3,1000,198506,1,12,154000000,1,01,202212,9,9,01,0,12,118831684,140692210,140692210,,FRANCISCO J BAYANILLA
660307031,EL INSTITUTO DE ORIENTACION Y TERAPIA FAMILIAR,% ROSA L RAMIREZ,PO BOX 6994,CAGUAS,PR,00726-6994,0000,03,3,1200,200305,1,15,000000000,1,01,202306,4,4,01,0,06,100782,433347,433347,P40,
660309248,HERMANITAS DE LOS ANCIANOS DESAMPARADOS INC,% SOR YOLANDA CUETO,AVE PONCE DE LEON 205 PA,SAN JUAN,PR,00901-0000,0000,03,3,1000,201511,1,15,153382575,1,01,202312,6,6,01,0,12,3984236,1906588,1906588,P80,HOGAR NTRA SRA DE LA PROVIDENCIA
660310354,PADRES ESCOLAPIOS DE P R INC,,PO BOX 29067,SAN JUAN,PR,00929-0067,0928,03,9,1200,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,COLEGIO CALASANZ
660310437,CENTRO GERIATRICO LA MILAGROSA,,PO BOX 2247,MAYAGUEZ,PR,00681-2247,0000,03,3,1000,200502,1,15,000000000,1,01,202309,4,4,01,0,09,295404,416772,416772,L22,
660311127,AMERICAN LEGION,% ROBERTO GONZALEZ,PO BOX 363874,SAN JUAN,PR,00936-3874,0925,19,9,1000,194603,1,00,907908000,5,01,202304,1,3,01,0,04,8794,68936,68936,,0160 HEADQUARTERS
660311529,HERMANITAS DE LOS ANCIANOS DESAMPARADOS HOGAR SANTA MARTA,% SOR GLADYS ROSARIO,PO BOX 242,MERCEDITA,PR,00715-0242,0000,03,3,1000,201604,1,15,000000000,2,01,202312,6,6,01,0,12,2916449,2142154,2142154,E91,
660312587,SOCIEDAD PUERTORRIQUENA DE,,1100 CALLE MARGINAL RUIZ SOLER,BAYAMON,PR,00959-0000,0000,03,3,1000,200301,1,15,000000000,1,01,202306,4,4,01,0,06,367909,425255,425255,P20,
660312685,CENTRO COAMENO PARA LA VEJEZ INC,,28 CALLE MARIO BRASCHI,COAMO,PR,00769-2503,0000,03,3,1000,201603,1,15,000000000,1,01,202309,4,4,01,0,09,214926,371448,371448,P80,
660312690,COOPERATIVA AHORRO Y CREDITO PEPINIANA,% WILSON FELICIANO LOPEZ,CARR 111 KM 17 9 BO GUATAMALA,SAN SEBASTIAN,PR,00685-0000,0000,14,3,1000,198607,2,00,250000000,1,01,202312,9,7,01,0,12,116485705,5412427,5412427,,
660313509,CENTRO PROVIDENCIA SERVICIOS SOCIALES CATOLICOS,% JOSE ALAYON,PO BOX 482,LOIZA,PR,00772-0482,0000,03,3,1000,201512,1,15,000000000,1,01,202306,3,4,01,0,06,89977,158191,158191,P81,
660313822,TEEN CHALLENGE DE PUERTO RICO INC,,PO BOX 4273,BAYAMON,PR,00958-1273,0000,03,3,2000,201205,1,15,059000000,1,01,202212,6,6,01,0,12,2579265,2016838,2016838,O50,
660314537,ACADEMIA CRISTO REY INC,,609 AVE TITO CASTRO STE 102 PMB 361,PONCE,PR,00716-0200,0928,03,9,7200,194603,1,11,000000000,1,01,,0,0,13,0,06,,,,,
660314618,HOGAR CREA INC,,PO BOX 547,SAINT JUST,PR,00978-0547,0000,03,3,1000,198109,1,15,000000000,1,01,202306,8,7,01,0,06,28484265,8168485,8168485,P20,
660318135,UNION INDEPENDIENTE DE EMPLEADOS TELEFONICOS DE P R INC,% VICTOR SANTIAGO,LAS LOMAS SO-753 CALLE 31,SAN JUAN,PR,00921-0000,0000,05,3,3000,201905,2,00,000000000,1,01,202306,6,4,01,0,06,1212684,366920,366920,J40,
660319405,OBLATAS DEL SANTISIMO REDENTOR HOGAR FATIMA INC,% DAMARA GONZALEZ,PO BOX 4228,BAYAMON,PR,00958-1228,0000,03,3,1200,199611,1,15,327000000,1,01,202306,5,5,01,0,06,586887,784622,784622,I72Z,BAYAMON GARDEN STATION
660319546,COMITE OLIMPICO DE PUERTO RICO INC OLD NAVAL BASE SAN JUAN,,PO BOX 9020008,SAN JUAN,PR,00902-0008,0000,03,3,2100,199009,0,15,000000000,1,01,202212,8,8,01,0,12,13304502,11259973,11245976,,
660320329,HOGAR COLEGIO LA MILAGROSA,% SISTER CAMEN Z MORALES VERA,URB ZENO GANDIA 987,ARECIBO,PR,00612-0000,0000,03,3,2000,201606,1,11,000000000,1,01,202306,5,6,01,0,06,853490,1379396,1379396,B20,
660320885,SOUTHWESTERN EDUCATIONAL SOCIETY INC,% SOUTWESTERN EDUCATIONAL SOCIETY,CARR 108 INT KM 32 BO CUBA,MAYAGUEZ,PR,00680-0000,0000,03,3,1000,198206,1,11,046000000,1,01,202206,6,6,01,0,06,4707313,2239504,2198853,B99Z,
660321594,AMERICAN CANCER SOCIETY INC,% KAEL REICIN,URB LA MERCED 566 CALLE ALVERIO,HATO REY,PR,00918-0000,0580,03,9,1800,194211,1,15,161180000,1,01,202312,8,7,01,0,12,11398749,5125822,4456258,,ACS OF PUERTO RICO INC
660321954,AREYTO BALLET FOLKLORICO NACIONAL DE PUERTO RICO INC,% ESTELA ORTIZ AGUILU,MARINA BAHIA MG-22 AVE LA MARINA,CATANO,PR,00962-0000,0000,03,3,2000,201809,1,15,000000000,1,01,202312,3,3,02,0,12,73280,33337,33337,A60,
660323248,ASOCIACION DE INTERCAMBIO CULTURAL INC,% CLAUDIA FLORES,PO BOX 10430,SAN JUAN,PR,00922-0430,0000,03,3,1200,198401,1,15,149119000,1,01,202212,6,6,01,0,12,4852257,2087304,2087304,P200,
660324014,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,% MAURICE TORRES,PO BOX 366086,SAN JUAN,PR,00936-6086,0121,05,9,3000,194009,2,00,263264279,5,01,202212,4,4,01,0,12,170279,199167,199167,,313 LOCAL MAIL HANDLERS
660324225,COOPERATIVA DE AHORRO Y CREDITO DE MAYAGUEZ,,PO BOX 416,MAYAGUEZ,PR,00681-0000,0000,16,3,1000,000000,0,00,000000000,0,01,202212,9,6,01,0,12,91409973,4451822,4451822,,
660326790,SILO MISION CRISTIANA INC,% DAVID PRIETO SILVA,PO BOX 1781,VEGA BAJA,PR,00694-1781,0000,03,3,1200,199411,1,15,029000000,1,01,202306,5,4,01,0,06,813379,338976,338976,,
660327584,BOYS & GIRLS CLUBS OF PUERTO RICO INC,% OLGA RAMOS,PO BOX 79526,CAROLINA,PR,00984-9526,0000,03,3,1000,199406,1,15,321000000,1,01,202306,8,8,01,0,06,18828964,30720168,30720168,,RES E RAMOS ANTONINI
660327985,SAINT FRANCIS SCHOOL,,400 AVE ROBERTO CLEMENTE,CAROLINA,PR,00985-3062,0000,03,3,1200,202006,1,11,000000000,1,01,202307,8,8,01,0,07,16409793,12477470,12477470,B20,
660329330,COOPERATIVA DE AHORRO Y CREDITO MOROVENA,% IVIS N VALLES RIVERA,PO BOX 577,MOROVIS,PR,00687-0577,0000,14,3,1000,000000,0,00,000000000,0,01,202312,9,7,01,0,12,105307292,8648954,8648954,,
660329532,SALUD INTEGRAL EN LA MONTANA INC,% GLORIA AMADOR,PO BOX 515,NARANJITO,PR,00719-0515,0000,03,3,1000,199012,1,15,154000000,1,01,202306,9,9,01,0,06,137702708,118350690,118350690,E320,
660329776,HUMANE SOCIETY OF PUERTO RICO INC,% BELINDA SOARS,PO BOX 2387,GUAYNABO,PR,00970-2387,0000,03,3,4000,200203,1,15,000000000,1,01,202312,5,6,01,0,12,990919,1097611,1086607,D20,DE HUMAN SOCIETY OF PR INC
660330313,SOCIEDAD BIBLICA DE PR INC,% RVDO HERIBERTO MARTINEZ RIVERA,627 AVE ANDALUCIA,SAN JUAN,PR,00920-5309,0000,03,3,7000,202103,1,16,006000000,1,01,202312,6,4,01,0,12,1524937,458050,334914,,
660330845,SECOND UNION CHURCH OF SAN JUAN,,2109 CALLE MILETO,GUAYNABO,PR,00969-5060,0000,03,3,7000,201004,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660345763,DISABLED AMERICAN VETERANS,% PEDRO J CORTES,PO BOX 4837,AGUADILLA,PR,00605-4837,0557,04,9,3000,194206,1,00,908279265,5,01,202406,0,0,02,0,06,0,0,0,W30,14 AGUADILLA
660345767,DISABLED AMERICAN VETERANS,% ANTONIO J SALGADO,PO BOX 2804,BAYAMON,PR,00960-2804,0557,04,9,3000,194206,1,00,908279265,5,01,202406,0,0,02,0,06,0,0,0,E99,16 CSM J RODRIGUEZ
660346216,CORO DE NINOS DE SAN JUAN,,PO BOX 19049,SAN JUAN,PR,00910-1049,0000,03,3,1000,199208,1,11,046030000,1,01,202306,5,5,01,0,06,840926,550163,550163,A6E0,
